# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:46:47 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,150,0:23.963.260,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,151,0:23.963.260,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,152,0:23.963.263,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,153,0:23.963.309,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,154,0:23.964.256,42.008.666 ms,,,,,[43 SOF],,[Frames: 1835 - 1877] ,
0,,155,0:24.006.266,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C6 A7 66 54 55 98 00 A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,156,0:24.006.266,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,157,0:24.006.269,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C6 A7 66 54 55 98 00 A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 07,,K...(Q.665455...........!..............fTU.......…
1,,158,0:24.006.315,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,159,0:24.007.262,209.031.937 ms,,,,,[210 SOF],,[Frames: 1878 - 39] ,
0,,160,0:23.964.260,252.085.833 ms,64 B,,05,01,IN txn   [252 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 1B 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,161,0:23.964.260,251.039.625 ms,,,05,01,   [252 IN-NAK],,,
1,,162,0:24.216.295,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,163,0:24.216.298,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 1B 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 86 06,,KABC<Q.665455...........!........@...............…
1,,164,0:24.216.344,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,165,0:24.217.292,2.833 us,,,,,[1 SOF],,[Frame: 40] ,
0,,166,0:24.217.295,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,167,0:24.217.295,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,168,0:24.217.298,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,169,0:24.217.344,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,170,0:24.218.292,61.011.333 ms,,,,,[62 SOF],,[Frames: 41 - 102] ,
0,,171,0:24.279.304,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 30 A7 66 54 55 8D 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............0.fTU........…
1,,172,0:24.279.304,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,173,0:24.279.307,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 30 A7 66 54 55 8D 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB CB,,....(Q.665455...........!............0.fTU.......…
1,,174,0:24.279.353,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,175,0:24.280.300,209.031.979 ms,,,,,[210 SOF],,[Frames: 103 - 312] ,
0,,176,0:24.218.295,271.088.583 ms,64 B,,05,01,IN txn   [271 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 A5 03 35 32 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@.....522........…
1,,177,0:24.218.295,270.042.250 ms,,,05,01,   [271 IN-NAK],,,
1,,178,0:24.489.333,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,179,0:24.489.336,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 A5 03 35 32 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FE 66,,KABC<Q.665455...........!........@.....522.......…
1,,180,0:24.489.382,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,181,0:24.490.330,2.812 us,,,,,[1 SOF],,[Frame: 313] ,
0,,182,0:24.490.333,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,183,0:24.490.333,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,184,0:24.490.336,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,185,0:24.490.382,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,186,0:24.491.330,60.011.145 ms,,,,,[61 SOF],,[Frames: 314 - 374] ,
0,,187,0:24.551.342,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 51 A7 66 54 55 CE 00 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............Q.fTU........…
1,,188,0:24.551.342,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,189,0:24.551.345,45.604 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 51 A7 66 54 55 CE 00 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 33,,K...(Q.665455...........!............Q.fTU.......…
1,,190,0:24.551.391,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,191,0:24.552.338,209.031.958 ms,,,,,[210 SOF],,[Frames: 375 - 584] ,
0,,192,0:24.491.333,270.088.416 ms,64 B,,05,01,IN txn   [270 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 0C 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,193,0:24.491.333,269.042.125 ms,,,05,01,   [270 IN-NAK],,,
1,,194,0:24.761.371,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,195,0:24.761.374,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 0C 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 FE,,KABC<Q.665455...........!........@...............…
1,,196,0:24.761.420,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,197,0:24.762.368,2.833 us,,,,,[1 SOF],,[Frame: 585] ,
0,,198,0:24.762.371,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,199,0:24.762.371,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,200,0:24.762.374,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,201,0:24.762.420,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,202,0:24.763.368,65.011.854 ms,,,,,[66 SOF],,[Frames: 586 - 651] ,
0,,203,0:24.828.380,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUM.......…
1,,204,0:24.828.380,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,205,0:24.828.384,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 28 F5,,....(Q.665455...........!..............fTUM......…
1,,206,0:24.828.430,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,207,0:24.829.377,113.018.666 ms,,,,,[114 SOF],,[Frames: 652 - 765] ,
0,,208,0:24.763.371,179.075.770 ms,64 B,,05,01,IN txn   [179 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,209,0:24.763.371,178.029.500 ms,,,05,01,   [179 IN-NAK],,,
1,,210,0:24.942.396,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,211,0:24.942.399,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,212,0:24.942.445,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,213,0:24.943.393,53.010.187 ms,,,,,[54 SOF],,[Frames: 766 - 819] ,
0,,214,0:24.996.404,50.770 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 DB A7 66 54 55 4D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTUM.......…
1,,215,0:24.996.404,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,216,0:24.996.407,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 DB A7 66 54 55 4D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 73 13,,K...<Q.665455...........!........G.....fTUM......…
1,,217,0:24.996.453,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,218,0:24.997.400,2.833 us,,,,,[1 SOF],,[Frame: 820] ,
0,,219,0:24.997.404,50.750 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,220,0:24.997.404,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,221,0:24.997.407,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CC 06,,....,............................................…
1,,222,0:24.997.453,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,223,0:24.998.400,210.032.104 ms,,,,,[211 SOF],,[Frames: 821 - 1031] ,
0,,224,0:24.943.396,265.087.562 ms,64 B,,05,01,IN txn   [265 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,225,0:24.943.396,264.041.312 ms,,,05,01,   [265 IN-NAK],,,
1,,226,0:25.208.433,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,227,0:25.208.436,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,228,0:25.208.482,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,229,0:25.209.430,1.059.150.354 s,,,,,[1060 SOF],,[Frames: 1032 - 43] ,
0,,230,0:26.268.581,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C9 A7 66 54 55 75 00 CE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUu.......…
1,,231,0:26.268.581,2.812 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,232,0:26.268.584,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C9 A7 66 54 55 75 00 CE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 93 42,,K...(Q.665455...........!..............fTUu......…
1,,233,0:26.268.630,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,234,0:26.269.578,206.031.520 ms,,,,,[207 SOF],,[Frames: 44 - 250] ,
0,,235,0:25.209.433,1.266.227.125 s,64 B,,05,01,IN txn   [1266 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,236,0:25.209.433,1.265.180.895 s,,,05,01,   [1266 IN-NAK],,,
1,,237,0:26.475.610,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,238,0:26.475.613,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 39,,KABC<Q.665455...........!........@...............…
1,,239,0:26.475.659,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,240,0:26.476.606,2.833 us,,,,,[1 SOF],,[Frame: 251] ,
0,,241,0:26.476.610,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,242,0:26.476.610,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,243,0:26.476.613,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,244,0:26.476.659,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,245,0:26.477.607,61.011.354 ms,,,,,[62 SOF],,[Frames: 252 - 313] ,
0,,246,0:26.538.618,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 76 A7 66 54 55 70 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............v.fTUp.......…
1,,247,0:26.538.618,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,248,0:26.538.622,45.520 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 76 A7 66 54 55 70 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 46,,....(Q.665455...........!............v.fTUp......…
1,,249,0:26.538.668,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,250,0:26.539.615,207.031.666 ms,,,,,[208 SOF],,[Frames: 314 - 521] ,
0,,251,0:26.477.610,269.088.145 ms,64 B,,05,01,IN txn   [269 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 2F 0F 1E 08 07 DD 05 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@.../............…
1,,252,0:26.477.610,268.041.937 ms,,,05,01,   [269 IN-NAK],,,
1,,253,0:26.746.647,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,254,0:26.746.651,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 2F 0F 1E 08 07 DD 05 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E8 25,,KABC<Q.665455...........!........@.../...........…
1,,255,0:26.746.697,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,256,0:26.747.644,2.833 us,,,,,[1 SOF],,[Frame: 522] ,
0,,257,0:26.747.648,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,258,0:26.747.648,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,259,0:26.747.651,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,260,0:26.747.697,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,261,0:26.748.644,42.008.687 ms,,,,,[43 SOF],,[Frames: 523 - 565] ,
0,,262,0:26.790.654,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUM.......…
1,,263,0:26.790.654,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,264,0:26.790.657,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 28 F5,,K...(Q.665455...........!..............fTUM......…
1,,265,0:26.790.703,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,266,0:26.791.650,113.018.583 ms,,,,,[114 SOF],,[Frames: 566 - 679] ,
0,,267,0:26.748.648,156.072.500 ms,64 B,,05,01,IN txn   [156 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,268,0:26.748.648,155.026.291 ms,,,05,01,   [156 IN-NAK],,,
1,,269,0:26.904.669,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,270,0:26.904.673,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,271,0:26.904.719,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,272,0:26.905.666,54.010.354 ms,,,,,[55 SOF],,[Frames: 680 - 734] ,
0,,273,0:26.959.677,50.812 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 EC A7 66 54 55 4D 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTUM.......…
1,,274,0:26.959.677,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,275,0:26.959.681,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 EC A7 66 54 55 4D 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1E 42,,....<Q.665455...........!........G.....fTUM......…
1,,276,0:26.959.726,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,277,0:26.960.674,2.916 us,,,,,[1 SOF],,[Frame: 735] ,
0,,278,0:26.960.677,50.770 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,279,0:26.960.677,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,280,0:26.960.681,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C1 C3,,K...,............................................…
1,,281,0:26.960.727,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,282,0:26.961.674,313.046.437 ms,,,,,[314 SOF],,[Frames: 736 - 1049] ,
0,,283,0:26.905.670,369.102.125 ms,64 B,,05,01,IN txn   [369 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,284,0:26.905.670,368.055.895 ms,,,05,01,   [369 IN-NAK],,,
1,,285,0:27.274.721,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,286,0:27.274.724,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,287,0:27.274.770,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,288,0:27.275.718,1.999.281.354 s,,,,,[2000 SOF],,[Frames: 1050 - 1001] [Periodic Timeout],
0,,289,0:27.275.721,1.999.283.166 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,290,0:29.275.996,1.999.281.333 s,,,,,[2000 SOF],,[Frames: 1002 - 953] [Periodic Timeout],
0,,291,0:29.276.000,1.999.283.145 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,292,0:31.276.275,58.010.979 ms,,,,,[59 SOF],,[Frames: 954 - 1012] ,
